question,worker,answer
clueweb09-en0001-59-04848,w102,0
clueweb09-en0001-59-04849,w109,0
clueweb09-en0001-59-04849,w108,1
clueweb09-en0000-79-40603,w675,0
clueweb09-en0000-79-40603,w695,0
clueweb09-en0000-51-33090,w152,0
clueweb09-en0000-51-33090,w103,1
clueweb09-en0000-42-06598,w136,0
clueweb09-en0000-42-06598,w178,0
clueweb09-en0001-18-31898,w113,0
clueweb09-en0001-18-31898,w179,1
clueweb09-en0001-18-31893,w682,1
clueweb09-en0001-18-31893,w704,1
clueweb09-en0000-11-01855,w280,1
clueweb09-en0000-11-01855,w353,1
clueweb09-en0005-03-18850,w1,1
clueweb09-en0005-03-18850,w8,1
clueweb09-enwp00-62-09728,w108,1
clueweb09-enwp00-62-09728,w479,1
clueweb09-enwp00-62-09729,w399,1
clueweb09-enwp00-62-09729,w445,1
clueweb09-en0004-75-37216,w343,0
clueweb09-en0004-75-37216,w108,1
clueweb09-en0002-84-06497,w588,1
clueweb09-en0002-84-06497,w118,1
clueweb09-en0002-69-18719,w628,0
clueweb09-en0002-69-18719,w394,1
clueweb09-enwp00-49-11175,w518,1
clueweb09-enwp00-49-11175,w673,1
clueweb09-en0005-17-04123,w682,0
clueweb09-en0005-17-04123,w690,0
clueweb09-en0006-89-11501,w682,1
clueweb09-en0004-20-00124,w151,1
clueweb09-en0004-20-00124,w124,1
clueweb09-enwp00-33-08553,w675,0
clueweb09-enwp00-33-08553,w118,0
clueweb09-en0004-31-27008,w92,1
clueweb09-en0004-31-27008,w8,1
clueweb09-en0006-01-20491,w102,0
clueweb09-en0006-01-20491,w100,0
clueweb09-en0009-85-40245,w675,0
clueweb09-en0009-85-40245,w308,1
clueweb09-en0007-82-40659,w294,0
clueweb09-en0007-82-40659,w338,0
clueweb09-en0004-31-27006,w99,1
clueweb09-en0004-31-27006,w61,0
clueweb09-en0004-31-27007,w3,0
clueweb09-en0004-31-27007,w4,1
clueweb09-en0007-28-02081,w103,1
clueweb09-en0007-28-02081,w102,0
clueweb09-en0009-87-11968,w685,1
clueweb09-en0009-87-11968,w682,0
clueweb09-en0006-85-33145,w3,0
clueweb09-en0006-85-33145,w11,1
clueweb09-en0000-41-09017,w225,1
clueweb09-en0000-41-09017,w101,1
clueweb09-en0005-83-17979,w272,1
clueweb09-en0005-83-17979,w343,1
clueweb09-en0002-64-08765,w504,0
clueweb09-en0002-64-08765,w108,1
clueweb09-en0008-84-05978,w121,0
clueweb09-en0008-84-05978,w680,1
clueweb09-en0003-51-19604,w108,1
clueweb09-en0003-51-19604,w292,0
clueweb09-enwp01-34-05422,w20,1
clueweb09-enwp01-34-05422,w6,0
clueweb09-en0011-55-38783,w518,1
clueweb09-en0011-55-38783,w618,1
clueweb09-en0011-80-13175,w589,1
clueweb09-en0011-80-13175,w675,0
clueweb09-en0007-40-06681,w600,0
clueweb09-en0007-40-06681,w518,0
clueweb09-en0007-40-06682,w394,1
clueweb09-en0007-40-06682,w32,0
clueweb09-en0010-58-09586,w151,1
clueweb09-en0010-58-09586,w108,1
clueweb09-en0007-36-34044,w589,0
clueweb09-en0007-36-34044,w689,0
clueweb09-en0005-13-15046,w579,1
clueweb09-en0005-13-15046,w269,1
clueweb09-en0007-36-34040,w679,0
clueweb09-en0007-36-34040,w233,1
clueweb09-enwp03-36-08944,w675,0
clueweb09-enwp03-36-08944,w233,0
clueweb09-en0002-15-26884,w102,0
clueweb09-en0002-15-26884,w124,1
clueweb09-en0011-54-32903,w3,0
clueweb09-en0011-54-32903,w17,1
clueweb09-en0007-59-07251,w675,0
clueweb09-en0007-59-07251,w118,1
clueweb09-en0000-39-02946,w305,1
clueweb09-en0000-39-02946,w475,1
clueweb09-en0000-90-12714,w153,1
clueweb09-en0000-90-12714,w738,1
clueweb09-en0001-46-25921,w275,1
clueweb09-en0001-46-25921,w278,1
clueweb09-en0000-99-24312,w101,1
clueweb09-en0000-99-24312,w394,1
clueweb09-en0004-37-01460,w108,1
clueweb09-en0004-37-01460,w103,1
clueweb09-en0008-02-39406,w108,1
clueweb09-en0008-02-39406,w296,1
clueweb09-en0007-12-09997,w103,1
clueweb09-en0007-12-09997,w108,1
clueweb09-en0007-66-41422,w682,1
clueweb09-en0007-66-41422,w678,1
clueweb09-en0005-47-03013,w108,1
clueweb09-en0005-47-03013,w179,0
clueweb09-en0011-15-29861,w208,0
clueweb09-en0011-15-29861,w108,1
clueweb09-en0009-14-24588,w109,1
clueweb09-en0009-14-24588,w118,1
clueweb09-en0002-91-14245,w288,1
clueweb09-en0002-91-14245,w497,0
clueweb09-en0007-27-31942,w177,0
clueweb09-en0007-27-31942,w121,0
clueweb09-en0000-91-15536,w108,1
clueweb09-en0000-91-15536,w179,0
clueweb09-en0001-00-29523,w427,1
clueweb09-en0001-00-29523,w339,0
clueweb09-en0000-82-20850,w101,1
clueweb09-en0000-82-20850,w4,0
clueweb09-en0006-88-08031,w688,1
clueweb09-en0006-88-08031,w676,1
clueweb09-en0010-77-08147,w3,0
clueweb09-en0010-77-08147,w4,1
clueweb09-enwp01-41-03164,w101,1
clueweb09-enwp01-41-03164,w589,1
clueweb09-en0004-58-21413,w101,1
clueweb09-en0004-58-21413,w32,1
clueweb09-en0011-59-18714,w353,1
clueweb09-en0011-59-18714,w278,1
clueweb09-en0007-02-05267,w179,1
clueweb09-en0007-02-05267,w75,1
clueweb09-en0004-85-11733,w108,1
clueweb09-en0004-85-11733,w103,1
clueweb09-en0004-85-11739,w399,1
clueweb09-en0004-85-11739,w427,1
clueweb09-en0004-54-00286,w108,1
clueweb09-en0004-54-00286,w280,0
clueweb09-en0001-13-26045,w294,1
clueweb09-en0001-13-26045,w537,1
clueweb09-en0001-13-26042,w358,1
clueweb09-en0001-13-26042,w108,1
clueweb09-en0002-97-05049,w128,1
clueweb09-en0002-97-05049,w103,1
clueweb09-enwp01-36-07214,w208,1
clueweb09-enwp01-36-07214,w103,0
clueweb09-en0000-04-07261,w101,1
clueweb09-en0000-04-07261,w588,0
clueweb09-en0001-36-07415,w675,0
clueweb09-en0001-36-07415,w589,0
clueweb09-en0004-37-01995,w515,0
clueweb09-en0004-37-01995,w403,0
clueweb09-en0000-48-29306,w108,1
clueweb09-en0000-48-29306,w124,0
clueweb09-en0011-62-15216,w682,0
clueweb09-en0011-62-15216,w495,1
clueweb09-en0008-41-28147,w281,1
clueweb09-en0008-41-28147,w308,1
clueweb09-en0009-36-05747,w280,0
clueweb09-en0009-36-05747,w528,0
clueweb09-en0000-67-21225,w108,1
clueweb09-en0000-67-21225,w485,1
clueweb09-en0006-66-24703,w668,0
clueweb09-en0006-66-24703,w76,1
clueweb09-en0008-78-16140,w518,0
clueweb09-en0008-78-16140,w358,1
clueweb09-en0007-21-27661,w690,0
clueweb09-en0007-21-27661,w682,0
clueweb09-en0007-48-19919,w108,1
clueweb09-en0007-48-19919,w102,0
clueweb09-en0009-57-41203,w108,1
clueweb09-en0009-57-41203,w101,1
clueweb09-en0009-60-01745,w121,1
clueweb09-en0009-60-01745,w108,1
clueweb09-en0010-49-05417,w685,1
clueweb09-en0010-49-05417,w685,1
clueweb09-en0005-65-32817,w103,0
clueweb09-en0005-65-32817,w102,0
clueweb09-en0009-57-41204,w140,1
clueweb09-en0009-57-41204,w109,1
clueweb09-en0000-72-09890,w546,0
clueweb09-en0000-72-09890,w553,1
clueweb09-en0008-19-06762,w101,1
clueweb09-en0008-19-06762,w109,1
clueweb09-en0004-24-17797,w484,0
clueweb09-en0004-24-17797,w280,1
clueweb09-enwp00-29-07187,w108,1
clueweb09-enwp00-29-07187,w280,0
clueweb09-en0006-09-16514,w280,1
clueweb09-en0006-09-16514,w108,1
clueweb09-en0002-78-30804,w337,1
clueweb09-en0002-78-30804,w691,1
clueweb09-en0004-45-32281,w343,0
clueweb09-en0004-45-32281,w108,1
clueweb09-en0000-14-07885,w690,0
clueweb09-en0000-14-07885,w685,1
clueweb09-en0002-39-14171,w685,1
clueweb09-en0002-39-14171,w589,1
clueweb09-enwp00-73-02627,w114,1
clueweb09-enwp00-73-02627,w685,1
clueweb09-en0008-69-15648,w197,1
clueweb09-en0008-69-15648,w140,1
clueweb09-en0001-81-06154,w246,1
clueweb09-en0001-81-06154,w706,1
clueweb09-enwp01-69-10796,w504,1
clueweb09-enwp01-69-10796,w394,0
clueweb09-en0004-57-39756,w76,0
clueweb09-en0004-57-39756,w272,0
clueweb09-en0007-09-34054,w545,1
clueweb09-en0007-09-34054,w475,1
clueweb09-en0005-88-21609,w6,0
clueweb09-en0005-88-21609,w7,1
clueweb09-en0003-93-10514,w140,1
clueweb09-en0003-93-10514,w108,1
clueweb09-en0003-51-19329,w715,0
clueweb09-en0003-51-19329,w679,0
clueweb09-en0003-36-30819,w108,1
clueweb09-en0003-36-30819,w280,0
clueweb09-en0005-08-37260,w453,1
clueweb09-en0005-08-37260,w108,1
clueweb09-en0003-64-04447,w294,1
clueweb09-en0003-64-04447,w101,1
clueweb09-en0005-42-39511,w160,0
clueweb09-en0005-42-39511,w322,1
clueweb09-enwp01-75-00346,w108,1
clueweb09-enwp01-75-00346,w103,0
clueweb09-en0005-87-40007,w226,1
clueweb09-en0005-87-40007,w275,0
clueweb09-en0006-33-01020,w6,1
clueweb09-en0006-33-01020,w16,1
clueweb09-en0009-43-24149,w153,1
clueweb09-en0009-43-24149,w682,1
clueweb09-en0006-52-15042,w683,1
clueweb09-en0006-52-15042,w682,1
clueweb09-en0001-53-28548,w28,0
clueweb09-en0001-53-28548,w690,0
clueweb09-en0000-68-28208,w108,1
clueweb09-en0000-68-28208,w236,0
clueweb09-enwp00-53-17027,w197,1
clueweb09-enwp00-53-17027,w108,1
clueweb09-en0006-34-10868,w275,0
clueweb09-en0006-34-10868,w140,1
clueweb09-en0000-97-02867,w682,1
clueweb09-en0000-97-02867,w675,0
clueweb09-en0000-97-02866,w675,0
clueweb09-en0000-97-02866,w118,1
clueweb09-enwp01-65-03865,w101,1
clueweb09-enwp01-65-03865,w518,0
clueweb09-en0006-11-23684,w394,1
clueweb09-en0006-11-23684,w519,1
clueweb09-en0003-02-18229,w185,1
clueweb09-en0003-02-18229,w108,1
clueweb09-en0005-69-15790,w19,1
clueweb09-en0005-69-15790,w3,1
clueweb09-en0009-71-20162,w103,1
clueweb09-en0009-71-20162,w108,1
clueweb09-en0005-51-24459,w102,0
clueweb09-en0005-51-24459,w48,1
clueweb09-en0001-85-20638,w192,1
clueweb09-en0001-85-20638,w101,1
clueweb09-en0003-48-01649,w549,0
clueweb09-en0003-48-01649,w403,1
clueweb09-en0007-14-24325,w356,1
clueweb09-en0007-14-24325,w236,1
clueweb09-en0011-20-22179,w670,1
clueweb09-en0011-20-22179,w670,1
clueweb09-en0010-58-10119,w141,1
clueweb09-en0010-58-10119,w76,1
clueweb09-en0006-01-20028,w153,1
clueweb09-en0006-01-20028,w676,0
clueweb09-en0000-08-11444,w101,1
clueweb09-en0000-08-11444,w112,1
clueweb09-en0003-84-27069,w721,0
clueweb09-en0003-84-27069,w592,0
clueweb09-enwp00-71-18342,w24,1
clueweb09-enwp00-71-18342,w20,1
clueweb09-en0009-20-02593,w305,1
clueweb09-en0006-71-14446,w101,1
clueweb09-en0006-71-14446,w658,1
clueweb09-en0002-90-01421,w108,1
clueweb09-en0002-90-01421,w101,1
clueweb09-en0000-33-06282,w394,1
clueweb09-en0000-33-06282,w504,1
clueweb09-en0001-72-02458,w108,1
clueweb09-en0001-72-02458,w102,0
clueweb09-enwp00-38-01024,w682,1
clueweb09-enwp00-38-01024,w675,0
clueweb09-en0011-93-28590,w682,0
clueweb09-en0011-93-28590,w589,0
clueweb09-en0008-63-34082,w518,1
clueweb09-en0008-63-34082,w493,1
clueweb09-en0001-85-09835,w675,0
clueweb09-en0001-85-09835,w693,0
clueweb09-enwp01-85-06118,w682,1
clueweb09-enwp01-85-06118,w265,1
clueweb09-en0001-98-08373,w329,0
clueweb09-en0001-98-08373,w108,1
clueweb09-en0003-82-18200,w431,0
clueweb09-en0003-82-18200,w140,1
clueweb09-en0003-10-26687,w674,1
clueweb09-en0003-10-26687,w682,0
clueweb09-en0006-75-22330,w236,0
clueweb09-en0006-75-22330,w352,1
clueweb09-en0007-10-23563,w140,1
clueweb09-en0007-10-23563,w105,1
clueweb09-en0008-67-07951,w488,1
clueweb09-en0008-67-07951,w205,1
clueweb09-en0003-47-02477,w197,1
clueweb09-en0003-47-02477,w127,0
clueweb09-en0010-72-27220,w103,1
clueweb09-en0010-72-27220,w140,1
clueweb09-en0003-33-23246,w679,0
clueweb09-en0003-33-23246,w715,1
clueweb09-enwp00-99-05088,w163,1
clueweb09-enwp00-99-05088,w103,1
clueweb09-enwp00-63-13860,w151,1
clueweb09-enwp00-63-13860,w211,1
clueweb09-enwp01-43-12498,w103,1
clueweb09-enwp01-43-12498,w108,1
clueweb09-en0000-03-00292,w288,0
clueweb09-en0000-03-00292,w101,1
clueweb09-en0009-68-10690,w3,1
clueweb09-en0009-68-10690,w1,1
clueweb09-en0009-68-10694,w96,1
clueweb09-en0009-68-10694,w3,1
clueweb09-en0008-46-11677,w108,1
clueweb09-en0008-46-11677,w57,1
clueweb09-en0009-68-10696,w4,1
clueweb09-en0009-68-10696,w21,1
clueweb09-en0009-68-10697,w7,0
clueweb09-en0009-68-10697,w1,1
clueweb09-en0009-68-10699,w1,1
clueweb09-en0009-68-10699,w2,1
clueweb09-en0008-46-11678,w108,1
clueweb09-en0008-46-11678,w246,1
clueweb09-en0008-46-11679,w403,1
clueweb09-en0008-46-11679,w281,1
clueweb09-enwp00-11-05528,w236,0
clueweb09-enwp00-11-05528,w108,1
clueweb09-en0009-14-21016,w208,1
clueweb09-en0009-14-21016,w363,1
clueweb09-en0004-15-28769,w671,1
clueweb09-enwp03-13-09685,w108,1
clueweb09-enwp03-13-09685,w318,0
clueweb09-enwp01-31-03312,w695,0
clueweb09-enwp01-31-03312,w696,1
clueweb09-en0002-65-12948,w124,1
clueweb09-en0002-65-12948,w109,1
clueweb09-en0004-74-27822,w102,0
clueweb09-en0004-74-27822,w131,1
clueweb09-en0003-04-23098,w339,0
clueweb09-en0003-04-23098,w394,1
clueweb09-en0009-32-36510,w103,1
clueweb09-en0009-32-36510,w337,0
clueweb09-enwp01-80-14604,w218,0
clueweb09-enwp01-80-14604,w25,1
clueweb09-en0010-68-26715,w399,1
clueweb09-en0010-68-26715,w272,1
clueweb09-en0010-44-17714,w108,1
clueweb09-en0010-44-17714,w75,1
clueweb09-en0007-97-15704,w101,1
clueweb09-en0007-97-15704,w108,1
clueweb09-en0007-20-27316,w680,1
clueweb09-en0007-20-27316,w682,1
clueweb09-en0005-39-27497,w208,0
clueweb09-enwp00-47-19131,w153,1
clueweb09-enwp00-47-19131,w675,0
clueweb09-en0011-47-10754,w715,0
clueweb09-en0011-47-10754,w682,0
clueweb09-en0001-12-26026,w596,1
clueweb09-en0001-12-26026,w618,1
clueweb09-enwp00-81-08463,w2,1
clueweb09-enwp00-81-08463,w3,1
clueweb09-en0009-11-39514,w233,1
clueweb09-en0009-11-39514,w682,1
clueweb09-en0009-11-39515,w675,0
clueweb09-en0009-11-39515,w764,1
clueweb09-en0002-22-06837,w394,1
clueweb09-en0002-22-06837,w108,1
clueweb09-en0011-66-28857,w101,1
clueweb09-en0011-66-28857,w121,0
clueweb09-en0001-20-11683,w108,1
clueweb09-en0001-20-11683,w359,0
clueweb09-en0009-14-23941,w499,0
clueweb09-en0009-14-23941,w278,1
clueweb09-en0003-75-08992,w682,1
clueweb09-en0003-75-08992,w675,0
clueweb09-en0005-23-12560,w189,1
clueweb09-en0005-23-12560,w108,1
clueweb09-en0003-61-25862,w613,1
clueweb09-en0003-61-25862,w192,1
clueweb09-en0010-22-37860,w101,1
clueweb09-en0010-22-37860,w118,0
clueweb09-enwp00-68-15168,w35,1
clueweb09-enwp00-68-15168,w3,1
clueweb09-en0003-13-14999,w151,1
clueweb09-en0003-13-14999,w108,1
clueweb09-en0010-25-32736,w118,0
clueweb09-en0010-25-32736,w153,1
clueweb09-en0009-49-19352,w394,0
clueweb09-en0009-49-19352,w280,0
clueweb09-en0004-25-41470,w685,1
clueweb09-en0004-25-41470,w675,0
clueweb09-enwp01-23-02887,w712,1
clueweb09-enwp01-23-02887,w683,0
clueweb09-enwp01-32-17956,w101,1
clueweb09-enwp01-32-17956,w102,0
clueweb09-enwp01-65-03866,w13,1
clueweb09-enwp01-65-03866,w305,0
clueweb09-enwp01-96-10834,w252,1
clueweb09-enwp01-96-10834,w109,1
clueweb09-en0000-44-08413,w137,0
clueweb09-en0000-44-08413,w102,0
clueweb09-en0001-64-08594,w673,1
clueweb09-en0001-64-08594,w205,1
clueweb09-en0011-58-19025,w118,1
clueweb09-en0011-58-19025,w48,1
clueweb09-en0004-74-03077,w19,1
clueweb09-en0004-74-03077,w4,1
clueweb09-en0011-63-30701,w197,1
clueweb09-en0011-63-30701,w208,1
clueweb09-en0001-06-13233,w672,1
clueweb09-en0001-06-13233,w682,1
clueweb09-en0009-58-32755,w278,1
clueweb09-en0009-58-32755,w280,1
clueweb09-en0011-89-23630,w113,0
clueweb09-en0011-89-23630,w102,0
clueweb09-en0009-58-32750,w511,1
clueweb09-en0009-58-32750,w403,1
clueweb09-en0001-06-13235,w678,1
clueweb09-en0001-06-13235,w705,1
clueweb09-en0001-06-13234,w153,1
clueweb09-en0001-06-13234,w715,1
clueweb09-en0010-23-29108,w108,1
clueweb09-en0010-23-29108,w394,0
clueweb09-enwp01-74-25528,w394,1
clueweb09-enwp01-74-25528,w475,1
clueweb09-en0003-01-02536,w518,1
clueweb09-en0003-01-02536,w518,1
clueweb09-en0000-81-20349,w675,0
clueweb09-en0000-81-20349,w674,1
clueweb09-en0005-11-29895,w108,1
clueweb09-en0005-11-29895,w305,0
clueweb09-en0004-59-28610,w237,1
clueweb09-en0004-59-28610,w113,1
clueweb09-enwp00-30-06666,w363,1
clueweb09-enwp00-30-06666,w152,1
clueweb09-en0004-68-33033,w126,1
clueweb09-en0004-68-33033,w108,1
clueweb09-en0008-41-29383,w209,0
clueweb09-en0008-41-29383,w101,1
clueweb09-en0004-65-06344,w101,1
clueweb09-en0004-65-06344,w108,1
clueweb09-enwp00-79-06139,w680,1
clueweb09-enwp00-79-06139,w153,1
clueweb09-en0004-29-29131,w108,1
clueweb09-en0004-29-29131,w140,1
clueweb09-en0000-08-14886,w193,1
clueweb09-en0000-08-14886,w121,0
clueweb09-en0000-76-27843,w685,1
clueweb09-en0000-76-27843,w674,1
clueweb09-en0005-59-36801,w103,1
clueweb09-en0005-59-36801,w121,0
clueweb09-en0010-38-21776,w715,0
clueweb09-en0010-38-21776,w153,1
clueweb09-enwp01-15-21968,w100,1
clueweb09-enwp01-15-21968,w101,1
clueweb09-en0010-25-28203,w678,0
clueweb09-en0010-25-28203,w589,0
clueweb09-enwp00-78-08706,w102,0
clueweb09-enwp00-78-08706,w108,1
clueweb09-en0009-14-22145,w445,1
clueweb09-en0009-14-22145,w399,1
clueweb09-en0001-44-46503,w152,1
clueweb09-en0001-44-46503,w102,0
clueweb09-en0004-15-27326,w682,1
clueweb09-en0004-15-27326,w118,1
clueweb09-en0003-76-09886,w205,1
clueweb09-en0003-76-09886,w592,0
clueweb09-en0011-77-10789,w160,0
clueweb09-en0011-77-10789,w690,0
clueweb09-en0004-33-40779,w589,1
clueweb09-en0004-33-40779,w495,1
clueweb09-en0009-56-34158,w108,1
clueweb09-en0009-56-34158,w272,1
clueweb09-enwp03-05-20145,w637,1
clueweb09-enwp03-05-20145,w493,1
clueweb09-en0006-81-29250,w712,0
clueweb09-en0006-81-29250,w153,1
clueweb09-enwp00-27-01647,w133,1
clueweb09-enwp00-27-01647,w128,1
clueweb09-en0005-76-17515,w164,1
clueweb09-en0005-76-17515,w102,0
clueweb09-enwp00-87-16083,w7,1
clueweb09-enwp00-87-16083,w6,1
clueweb09-en0003-69-04799,w106,1
clueweb09-en0003-69-04799,w118,1
clueweb09-en0007-54-47067,w28,0
clueweb09-en0007-54-47067,w102,0
clueweb09-en0000-44-08893,w681,0
clueweb09-en0000-44-08893,w675,0
clueweb09-en0010-44-36687,w121,0
clueweb09-en0010-44-36687,w103,1
clueweb09-en0004-40-28688,w337,1
clueweb09-en0004-40-28688,w249,0
clueweb09-en0009-23-34247,w108,1
clueweb09-en0009-23-34247,w294,1
clueweb09-enwp01-00-19667,w32,0
clueweb09-enwp01-00-19667,w108,1
clueweb09-en0005-52-09584,w6,1
clueweb09-en0005-52-09584,w16,1
clueweb09-en0005-88-21541,w16,0
clueweb09-en0005-88-21541,w1,1
clueweb09-en0009-15-06716,w689,0
clueweb09-en0009-15-06716,w495,1
clueweb09-enwp03-20-20783,w197,1
clueweb09-enwp03-20-20783,w275,0
clueweb09-en0003-27-25448,w108,1
clueweb09-en0003-27-25448,w101,1
clueweb09-en0011-30-21755,w77,1
clueweb09-en0011-30-21755,w675,0
clueweb09-en0011-79-05518,w238,1
clueweb09-en0011-79-05518,w518,1
clueweb09-en0009-56-34773,w185,1
clueweb09-en0009-56-34773,w140,1
clueweb09-en0005-23-18452,w118,1
clueweb09-en0005-23-18452,w103,1
clueweb09-en0004-56-17404,w105,1
clueweb09-en0004-56-17404,w102,0
clueweb09-enwp02-00-11595,w118,1
clueweb09-enwp02-00-11595,w32,1
clueweb09-en0005-23-18456,w101,1
clueweb09-en0003-92-15807,w596,1
clueweb09-en0003-92-15807,w115,1
clueweb09-en0000-46-13354,w153,1
clueweb09-en0000-46-13354,w118,0
clueweb09-en0008-73-35348,w108,1
clueweb09-en0008-73-35348,w118,1
clueweb09-en0002-60-21189,w682,0
clueweb09-en0002-60-21189,w589,1
clueweb09-en0006-43-20101,w16,1
clueweb09-en0006-43-20101,w1,1
clueweb09-en0010-53-31026,w103,1
clueweb09-en0010-53-31026,w113,1
clueweb09-enwp01-63-12069,w685,1
clueweb09-enwp01-63-12069,w160,0
clueweb09-en0010-53-31025,w102,0
clueweb09-en0010-53-31025,w101,1
clueweb09-en0003-90-11575,w103,1
clueweb09-en0003-90-11575,w101,1
clueweb09-enwp03-36-12865,w680,0
clueweb09-enwp03-36-12865,w672,1
clueweb09-en0008-63-28413,w126,0
clueweb09-en0008-63-28413,w101,1
clueweb09-en0003-41-25532,w153,1
clueweb09-en0003-41-25532,w675,0
clueweb09-en0006-94-17788,w1,1
clueweb09-en0006-94-17788,w14,1
clueweb09-en0005-82-18009,w487,1
clueweb09-en0005-82-18009,w280,0
clueweb09-en0001-88-16251,w352,1
clueweb09-en0001-88-16251,w108,1
clueweb09-enwp01-27-02466,w518,0
clueweb09-enwp01-27-02466,w394,1
clueweb09-en0005-90-05892,w680,1
clueweb09-en0005-90-05892,w688,0
clueweb09-en0004-30-25725,w504,1
clueweb09-en0004-30-25725,w316,1
clueweb09-en0011-80-13188,w682,0
clueweb09-en0011-80-13188,w423,0
clueweb09-enwp00-26-21538,w208,1
clueweb09-enwp00-26-21538,w209,1
clueweb09-enwp00-10-00009,w293,0
clueweb09-enwp00-10-00009,w272,0
clueweb09-en0004-37-01454,w675,0
clueweb09-en0004-37-01454,w153,0
clueweb09-en0000-79-40759,w504,0
clueweb09-en0000-79-40759,w198,0
clueweb09-en0003-07-27459,w675,0
clueweb09-en0003-07-27459,w683,0
clueweb09-en0005-56-33055,w101,1
clueweb09-en0005-56-33055,w598,1
clueweb09-en0008-94-20141,w101,1
clueweb09-en0008-94-20141,w102,1
clueweb09-en0001-46-25150,w718,0
clueweb09-en0001-46-25150,w725,1
clueweb09-en0010-38-21787,w715,0
clueweb09-en0010-38-21787,w712,0
clueweb09-en0001-71-10558,w267,0
clueweb09-en0001-71-10558,w281,0
clueweb09-en0000-66-00494,w113,1
clueweb09-en0000-66-00494,w102,0
clueweb09-en0000-14-22146,w101,1
clueweb09-en0000-14-22146,w236,1
clueweb09-en0007-25-05340,w278,1
clueweb09-en0007-25-05340,w275,0
clueweb09-enwp02-27-02196,w238,0
clueweb09-enwp02-27-02196,w101,1
clueweb09-en0008-29-37071,w294,0
clueweb09-en0008-29-37071,w294,0
clueweb09-en0010-66-02202,w393,1
clueweb09-en0010-66-02202,w103,1
clueweb09-en0005-43-22042,w140,1
clueweb09-en0005-43-22042,w392,1
clueweb09-en0007-73-05145,w682,0
clueweb09-en0007-73-05145,w675,0
clueweb09-enwp00-52-12221,w108,1
clueweb09-enwp00-52-12221,w236,0
clueweb09-en0009-77-27850,w103,1
clueweb09-en0009-77-27850,w196,1
clueweb09-en0007-22-15212,w504,1
clueweb09-en0007-22-15212,w205,1
clueweb09-en0004-33-27049,w153,0
clueweb09-en0004-33-27049,w105,1
clueweb09-enwp01-27-09694,w682,0
clueweb09-enwp01-27-09694,w688,0
clueweb09-en0002-78-08519,w394,1
clueweb09-en0002-78-08519,w519,0
clueweb09-en0005-49-10540,w160,0
clueweb09-en0005-49-10540,w272,0
clueweb09-enwp03-21-14502,w608,1
clueweb09-enwp03-21-14502,w578,0
clueweb09-en0002-18-25627,w281,0
clueweb09-en0002-18-25627,w101,1
clueweb09-en0006-42-08622,w108,1
clueweb09-en0006-42-08622,w504,1
clueweb09-en0004-85-11745,w185,0
clueweb09-en0004-85-11745,w394,1
clueweb09-en0004-85-11744,w185,0
clueweb09-en0004-85-11744,w108,1
clueweb09-en0004-85-11747,w326,0
clueweb09-en0004-85-11747,w205,1
clueweb09-en0002-02-25519,w592,0
clueweb09-en0002-02-25519,w153,1
clueweb09-en0001-27-07928,w108,1
clueweb09-en0001-27-07928,w103,1
clueweb09-en0004-85-11743,w531,1
clueweb09-en0004-85-11743,w108,1
clueweb09-en0005-43-05038,w326,0
clueweb09-en0005-43-05038,w522,1
clueweb09-enwp01-41-02959,w675,0
clueweb09-enwp01-41-02959,w680,1
clueweb09-en0010-02-17611,w175,1
clueweb09-en0010-02-17611,w102,0
clueweb09-enwp00-51-12833,w109,1
clueweb09-enwp00-51-12833,w140,1
clueweb09-en0000-12-02121,w121,0
clueweb09-en0000-12-02121,w504,1
clueweb09-en0003-69-04806,w119,0
clueweb09-en0003-69-04806,w109,1
clueweb09-en0002-40-24509,w701,0
clueweb09-en0002-40-24509,w589,0
clueweb09-en0005-73-29529,w151,1
clueweb09-en0005-73-29529,w108,1
clueweb09-en0007-62-27041,w679,1
clueweb09-en0007-62-27041,w205,1
clueweb09-en0002-31-27384,w103,1
clueweb09-en0002-31-27384,w336,1
clueweb09-en0007-62-27047,w692,1
clueweb09-en0007-62-27047,w205,1
clueweb09-enwp02-24-03452,w215,1
clueweb09-enwp02-24-03452,w103,1
clueweb09-en0007-29-19748,w268,1
clueweb09-en0007-29-19748,w127,1
clueweb09-en0007-24-18145,w3,1
clueweb09-en0007-24-18145,w21,1
clueweb09-en0001-59-04769,w152,1
clueweb09-en0001-59-04769,w109,1
clueweb09-en0005-23-19186,w340,0
clueweb09-en0005-23-19186,w108,1
clueweb09-en0003-09-22557,w685,1
clueweb09-en0003-09-22557,w28,0
clueweb09-enwp03-39-01261,w102,0
clueweb09-enwp03-39-01261,w108,1
clueweb09-en0003-02-25154,w685,1
clueweb09-en0003-02-25154,w696,1
clueweb09-enwp00-53-04202,w105,1
clueweb09-enwp00-53-04202,w108,1
clueweb09-enwp00-53-04203,w151,1
clueweb09-enwp00-53-04203,w108,1
clueweb09-enwp01-23-11860,w561,0
clueweb09-enwp01-23-11860,w518,1
clueweb09-en0005-53-38385,w61,0
clueweb09-en0005-53-38385,w6,0
clueweb09-en0008-16-15145,w32,0
clueweb09-en0008-16-15145,w103,1
clueweb09-en0005-39-17221,w101,1
clueweb09-en0005-39-17221,w394,1
clueweb09-en0010-18-02479,w394,1
clueweb09-en0010-18-02479,w293,0
clueweb09-en0004-21-07021,w10,1
